Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,azimuth,distance_m
0.2850479308,0.0280998874,0.0453659949,62,81,0.29
0.2271844037,0.0223957288,-0.028029949,43,97,0.23
0.2765723176,0.0272643655,0.0341234162,69,83,0.28
0.2457309748,0.0242240408,-0.0391086163,44,99,0.25
0.2478473059,0.0244326677,0.0217889357,72,85,0.25
0.2539919148,0.0250384003,-0.0496103388,49,101,0.26
0.268329325,0.0264517753,0.0141307082,62,87,0.27
0.2424174671,0.0238973968,-0.0562377636,34,103,0.25
0.2288556578,0.0225604802,0.0040140535,51,89,0.23
0.2403165909,0.0236902935,-0.0647047613,7,105,0.25
0.4997012381,0.0508459165,0.1345859035,76,75,0.52
0.2387307681,0.0242914841,-0.0041885775,38,91,0.24
0.3877459121,0.0394541674,0.0899804217,63,77,0.4
0.2185699188,0.0222400647,-0.0115139104,32,93,0.22
0.3418046169,0.0347795196,0.0667831484,69,79,0.35
0.2378585524,0.0242027339,-0.0209173783,36,95,0.24
0.2751320995,0.0279954154,0.0438016502,61,81,0.28
0.2271129245,0.023109338,-0.028029949,42,97,0.23
0.2764852993,0.0281331071,0.0341234162,68,83,0.28
0.2260013674,0.0229962341,-0.035979927,42,99,0.23
0.2576800985,0.0262196284,0.0226604931,72,85,0.26
0.2636778473,0.0268299151,-0.0515184288,48,101,0.27
0.2682449003,0.0272946248,0.0141307082,62,87,0.27
0.2520348429,0.0256452088,-0.0584872741,32,103,0.26
0.2486778834,0.0253036293,0.0043631016,55,89,0.25
0.2306313407,0.0234673461,-0.0621165708,6,105,0.24
0.4995481759,0.052328334,0.1345859035,79,75,0.52
0.2486017115,0.026041359,-0.0043631016,42,91,0.25
0.3876271427,0.0406044573,0.0899804217,61,77,0.4
0.208571016,0.0218480905,-0.0109905508,31,93,0.21
0.3416999196,0.0357935198,0.0667831484,69,79,0.35
0.2476934319,0.0259462155,-0.0217889357,35,95,0.25
0.2946940976,0.0308695976,0.0469303395,59,81,0.3
0.2270433581,0.0237830929,-0.028029949,43,97,0.23
0.2764006098,0.0289533305,0.0341234162,69,83,0.28
0.2357552781,0.0246956781,-0.0375442716,42,99,0.24
0.2576011691,0.0269840641,0.0226604931,73,85,0.26
0.2440713711,0.0255667998,-0.0477022488,48,101,0.25
0.2582307818,0.0270500169,0.0136073486,61,87,0.26
0.2519576428,0.0263928972,-0.0584872741,32,103,0.26
0.2287135746,0.0239580503,0.0040140535,55,89,0.23
0.249774088,0.026164167,-0.0672929517,3,105,0.26
0.4993813167,0.05389745,0.1345859035,80,75,0.52
0.2385779266,0.0257493451,-0.0041885775,42,91,0.24
0.3874976674,0.0418220215,0.0899804217,61,77,0.4
0.2085013491,0.0225032268,-0.0109905508,29,93,0.21
0.331826191,0.0358134855,0.0648750584,70,79,0.34
0.2476106972,0.026724238,-0.0217889357,35,95,0.25
0.2749559529,0.029675569,0.0438016502,59,81,0.28
0.226967521,0.0244962521,-0.028029949,42,97,0.23
0.2763082864,0.0298215243,0.0341234162,70,83,0.28
0.2454963865,0.0264960438,-0.0391086163,40,99,0.25
0.267419553,0.0288621771,0.0235320505,73,85,0.27
0.2537494402,0.027386783,-0.0496103388,48,101,0.26
0.2680731631,0.0289327202,0.0141307082,64,87,0.27
0.2421860421,0.0261387634,-0.0562377636,30,103,0.25
0.2385779266,0.0257493451,0.0041885775,55,89,0.24
0.2400871715,0.0259122356,-0.0647047613,0,105,0.25
0.4992095288,0.0554660341,0.1345859035,78,75,0.52
0.2384958554,0.0264987315,-0.0041885775,40,91,0.24
0.3970484768,0.0441151523,0.0922299323,59,77,0.41
0.2084296243,0.023158141,-0.0109905508,29,93,0.21
0.3414682789,0.037939763,0.0667831484,72,79,0.35
0.237624498,0.026401917,-0.0209173783,37,95,0.24
0.2846778451,0.0316299072,0.0453659949,58,81,0.29
0.2367542023,0.0263052204,-0.0292486424,42,97,0.24
0.2860779944,0.0317854746,0.0353421096,69,83,0.29
0.2454119354,0.0272671614,-0.0391086163,40,99,0.25
0.2574265395,0.0286020767,0.0226604931,73,85,0.26
0.25366215,0.028183824,-0.0496103388,47,101,0.26
0.2679809456,0.0297747527,0.0141307082,66,87,0.27
0.2421027298,0.0268994831,-0.0562377636,28,103,0.25
0.2484331827,0.0276028453,0.0043631016,57,89,0.25
0.2496047644,0.0277330171,-0.0672929517,0,105,0.26
0.4990328139,0.0570340708,0.1345859035,78,75,0.52
0.2384114304,0.0272478563,-0.0041885775,43,91,0.24
0.3969079258,0.0453622971,0.0922299323,58,77,0.41
0.2083558424,0.0238128266,-0.0109905508,28,93,0.21
0.3413474027,0.0390123283,0.0667831484,71,79,0.35
0.2573354133,0.0294106635,-0.0226604931,34,95,0.26
0.2845770721,0.0325240915,0.0453659949,57,81,0.29
0.2268091274,0.0259218382,-0.028029949,41,97,0.23
0.2761154594,0.0315570204,0.0341234162,69,83,0.28
0.2355120597,0.0269164895,-0.0375442716,38,99,0.24
0.2573354133,0.0294106635,0.0226604931,72,85,0.26
0.2535723563,0.0289805867,-0.0496103388,46,101,0.26
0.2678860831,0.0306164914,0.0141307082,68,87,0.27
0.2323363468,0.0265535398,-0.053988253,26,103,0.24
0.24834524,0.0283831837,0.0043631016,61,89,0.25
0.2207260523,0.0252266083,-0.0595283804,0,105,0.23
0.5084444656,0.0597284974,0.1371740939,77,75,0.53
0.2482548462,0.0291632419,-0.0043631016,49,91,0.25
0.4064406151,0.0477457989,0.0944794428,61,77,0.42
0.2181980996,0.0256323857,-0.0115139104,28,93,0.22
0.3509723907,0.0412297801,0.0686912383,69,79,0.36
0.2374539205,0.0278944247,-0.0209173783,37,95,0.24
0.2844734905,0.0334179547,0.0453659949,56,81,0.29
0.2267265724,0.026634251,-0.028029949,38,97,0.23
0.2661572807,0.0312662946,0.0329047227,68,83,0.27
0.235426337,0.0276562384,-0.0375442716,35,99,0.24
0.2671356606,0.0313812278,0.0235320505,72,85,0.27
0.263229293,0.0309223351,-0.0515184288,45,101,0.27
0.2677885768,0.0314579279,0.0141307082,66,87,0.27
0.23225178,0.0272833137,-0.053988253,23,103,0.24
0.2482548462,0.0291632419,0.0043631016,67,89,0.25
0.2302390033,0.0270468668,-0.0621165708,0,105,0.24
0.4986646101,0.06016844,0.1345859035,77,75,0.52
0.2580884823,0.0311407328,-0.0045376257,50,91,0.26
0.4449827652,0.0536912351,0.103477485,68,77,0.46
0.2082021103,0.0251214863,-0.0109905508,29,93,0.21
0.3313499577,0.039980399,0.0648750584,72,79,0.34
0.2472553291,0.0298336139,-0.0217889357,40,95,0.25
0.2745613392,0.0331283334,0.0438016502,57,81,0.28
0.2266417797,0.0273464009,-0.028029949,36,97,0.23
0.2857657223,0.0344802446,0.0353421096,68,83,0.29
0.2451440528,0.0295788691,-0.0391086163,34,99,0.25
0.2571455423,0.0310269585,0.0226604931,69,85,0.26
0.2436396748,0.0293973522,-0.0477022488,44,101,0.25
0.2577740413,0.0311027926,0.0136073486,68,87,0.26
0.2224913826,0.0268456176,-0.0517387425,20,103,0.23
0.2481620022,0.0299430123,0.0043631016,62,89,0.25
0.2205631929,0.0266129639,-0.0595283804,0,105,0.23
0.4984731249,0.0617347416,0.1345859035,76,75,0.52
0.248066709,0.0307224872,-0.0043631016,55,91,0.25
0.4448118936,0.0550889225,0.103477485,72,77,0.46
0.2180327406,0.0270028498,-0.0115139104,30,93,0.22
0.3312227207,0.0410211666,0.0648750584,70,79,0.34
0.247160384,0.0306102409,-0.0217889357,37,95,0.25
0.3038618989,0.0376325922,0.0484946842,57,81,0.31
0.2265547502,0.0280582809,-0.028029949,34,97,0.23
0.2955061959,0.0365977577,0.036560803,70,83,0.3
0.2352479217,0.0291349101,-0.0375442716,32,99,0.24
0.2570467994,0.0318346506,0.0226604931,70,85,0.26
0.2630298076,0.0325756323,-0.0515184288,40,101,0.27
0.2675856362,0.0331398611,0.0141307082,69,87,0.27
0.2320757706,0.0287420465,-0.053988253,19,103,0.24
0.2381440407,0.0294935877,0.0041885775,63,89,0.24
0.2204784976,0.0273057511,-0.0595283804,0,105,0.23
0.49827672,0.0633004339,0.1345859035,75,75,0.52
0.2479689675,0.0315016588,-0.0043631016,54,91,0.25
0.4639686594,0.058941982,0.1079765061,78,77,0.48
0.2080401586,0.0264291543,-0.0109905508,29,93,0.21
0.3408302209,0.0432986331,0.0667831484,71,79,0.35
0.2371804796,0.0301311032,-0.0209173783,34,95,0.24
0.2841459041,0.0360975304,0.0453659949,57,81,0.29
0.2264654846,0.028769884,-0.028029949,32,97,0.23
0.2855434372,0.0362750712,0.0353421096,69,83,0.29
0.2449533656,0.0311185606,-0.0391086163,33,99,0.25
0.2569455196,0.0326420285,0.0226604931,68,85,0.26
0.2531881641,0.0321646989,-0.0496103388,40,101,0.26
0.2674802039,0.0339803412,0.0141307082,70,87,0.27
0.2416503434,0.030698949,-0.0562377636,15,103,0.25
0.2380502088,0.0302415925,0.0041885775,68,89,0.24
0.2395561154,0.0304329009,-0.0647047613,0,105,0.25
0.4980867108,0.0647785699,0.1345859035,75,75,0.52
0.2478744088,0.0322372578,-0.0043631016,54,91,0.25
0.4734540608,0.0615749754,0.1102260166,81,77,0.49
0.2277666191,0.0296221432,-0.0120372699,30,93,0.23
0.3407002512,0.0443097046,0.0667831484,71,79,0.35
0.2568475379,0.0334042564,-0.0226604931,34,95,0.26
0.2938319483,0.0382142566,0.0469303395,58,81,0.3
0.2362216967,0.0307217666,-0.0292486424,30,97,0.24
0.2755919794,0.0358420611,0.0341234162,67,83,0.28
0.2448599569,0.0318452139,-0.0391086163,31,99,0.25
0.2568475379,0.0334042564,0.0226604931,70,85,0.26
0.2628259081,0.0341817721,-0.0515184288,38,101,0.27
0.267378205,0.0347738202,0.0141307082,72,87,0.27
0.251220522,0.0326724359,-0.0584872741,12,103,0.26
0.2478744088,0.0322372578,0.0043631016,66,89,0.25
0.2203075836,0.0286520598,-0.0595283804,0,105,0.23
0.4978807453,0.0663430332,0.1345859035,76,75,0.52
0.2477719095,0.0330158179,-0.0043631016,57,91,0.25
0.4732582812,0.0630620689,0.1102260166,75,77,0.49
0.2276724345,0.0303375457,-0.0120372699,32,93,0.23
0.3502896347,0.0466763921,0.0686912383,71,79,0.36
0.2468666615,0.0328951928,-0.0217889357,33,95,0.25
0.303500793,0.0404417391,0.0484946842,58,81,0.31
0.2262855152,0.0301527376,-0.028029949,28,97,0.23
0.2853165191,0.0380186691,0.0353421096,67,83,0.29
0.244758704,0.0326143057,-0.0391086163,33,99,0.25
0.2666159944,0.0355268083,0.0235320505,68,85,0.27
0.262717226,0.035007294,-0.0515184288,36,101,0.27
0.2672676406,0.0356136407,0.0141307082,73,87,0.27
0.2607749713,0.0347484869,-0.0607367847,9,103,0.27
0.2576827858,0.0343364506,0.0045376257,69,89,0.26
0.2010672241,0.0267923788,-0.0543519995,0,105,0.21
0.5072404403,0.0692127425,0.1371740939,73,75,0.53
0.2476669647,0.0337940521,-0.0043631016,56,91,0.25
0.4923663136,0.0671831743,0.1147250377,76,77,0.51
0.2176813941,0.0297025337,-0.0115139104,31,93,0.22
0.3501412682,0.0477766273,0.0686912383,71,79,0.36
0.2467621002,0.0336705837,-0.0217889357,34,95,0.25
0.303372244,0.0413950138,0.0484946842,60,81,0.31
0.226189671,0.0308634845,-0.028029949,25,97,0.23
0.2851956722,0.0389148283,0.0353421096,67,83,0.29
0.2348688341,0.0320477526,-0.0375442716,31,99,0.24
0.2763735522,0.0377110538,0.024403608,67,85,0.28
0.2528798048,0.0345053419,-0.0496103388,37,101,0.26
0.2671544383,0.0364531096,0.0141307082,73,87,0.27
0.2220475532,0.0302982943,-0.0517387425,7,103,0.23
0.2575736433,0.0351458142,0.0045376257,72,89,0.26
0.2105526356,0.0287298177,-0.0569401899,0,105,0.22
0.4974540747,0.0694699801,0.1345859035,75,75,0.52
0.2475595755,0.0345719528,-0.0043631016,59,91,0.25
0.4921528221,0.0687296546,0.1147250377,75,77,0.51
0.2175870068,0.0303862523,-0.0115139104,33,93,0.22
0.3402675168,0.0475187134,0.0667831484,69,79,0.35
0.2466551034,0.0344456423,-0.0217889357,34,95,0.25
0.3032407009,0.04234788,0.0484946842,65,81,0.31
0.2260915945,0.0315739268,-0.028029949,24,97,0.23
0.2850720105,0.0398106034,0.0353421096,68,83,0.29
0.2347669942,0.0327854555,-0.0375442716,29,99,0.24
0.2762537158,0.0385791194,0.024403608,66,85,0.28
0.2527701553,0.0352996157,-0.0496103388,36,101,0.26
0.2571482808,0.0359110255,0.0136073486,70,87,0.26
0.2509014387,0.0350386474,-0.0584872741,5,103,0.26
0.2475595755,0.0345719528,0.0043631016,69,89,0.25
0.2104613393,0.0293911454,-0.0569401899,0,105,0.22
0.4972333739,0.0710324327,0.1345859035,75,75,0.52
0.2573477328,0.0367634927,-0.0045376257,60,91,0.26
0.5015802472,0.0716534067,0.1169745483,75,77,0.52
0.2273764026,0.0324819287,-0.0120372699,35,93,0.23
0.359551785,0.0513638853,0.0705993283,68,79,0.37
0.2662693259,0.0380379898,-0.0235320505,32,95,0.27
0.3128837831,0.044697113,0.0500590288,65,81,0.32
0.2358169946,0.0336877122,-0.0292486424,23,97,0.24
0.2751198271,0.0393023309,0.0341234162,68,83,0.28
0.2346628373,0.0335228347,-0.0375442716,28,99,0.24
0.256407499,0.0366291753,0.0226604931,65,85,0.26
0.2526580111,0.036093541,-0.0496103388,33,101,0.26
0.2669201247,0.0381309598,0.0141307082,72,87,0.27
0.2507901236,0.0358267034,-0.0584872741,2,103,0.26
0.2573477328,0.0367634927,0.0045376257,68,89,0.26
0.2390545067,0.034150208,-0.0647047613,0,105,0.25
0.5065656072,0.0739902264,0.1371740939,75,75,0.53
0.2473374683,0.0361267228,-0.0043631016,62,91,0.25
0.4917112691,0.071820565,0.1147250377,76,77,0.51
0.2272732357,0.0331960913,-0.0120372699,35,93,0.23
0.3496754399,0.0510744602,0.0686912383,66,79,0.36
0.25629116,0.0374345212,-0.0226604931,32,95,0.26
0.322515001,0.0471073393,0.0516233735,67,81,0.33
0.235709998,0.0344283857,-0.0292486424,20,97,0.24
0.2848162476,0.0416009661,0.0353421096,67,83,0.29
0.2443295462,0.0356873782,-0.0391086163,25,99,0.25
0.2661485123,0.0388743104,0.0235320505,64,85,0.27
0.23311696,0.0340496401,-0.0457941589,31,101,0.24
0.2667990158,0.0389693246,0.0141307082,69,87,0.27
0.2506763333,0.0366144057,-0.0584872741,0,103,0.26
0.2473374683,0.0361267228,0.0043631016,69,89,0.25
0.1911568329,0.0279208401,-0.051763809,0,105,0.2
0.4967772519,0.0741552195,0.1345859035,75,75,0.52
0.2571116626,0.0383797199,-0.0045376257,63,91,0.26
0.491483212,0.0733649645,0.1147250377,79,77,0.51
0.2271678257,0.0339099262,-0.0120372699,40,93,0.23
0.3495132595,0.0521727442,0.0686912383,67,79,0.36
0.2561722914,0.0382394975,-0.0226604931,33,95,0.26
0.3321340667,0.0495785073,0.0531877181,71,81,0.34
0.2356006751,0.0351687194,-0.0292486424,17,97,0.24
0.284684149,0.0424955359,0.0353421096,65,83,0.29
0.2344475765,0.0349965934,-0.0375442716,22,99,0.24
0.2660250718,0.0397102474,0.0235320505,65,85,0.27
0.2427175413,0.0362310723,-0.0477022488,28,101,0.25
0.2666752737,0.0398073047,0.0141307082,67,87,0.27
0.2505600689,0.0374017466,-0.0584872741,0,103,0.26
0.2472227525,0.0369035768,0.0043631016,69,89,0.25
0.2006215825,0.0299473002,-0.0543519995,0,105,0.21
0.5060907168,0.0771715905,0.1371740939,77,75,0.53
0.2569898206,0.0391872693,-0.0045376257,63,91,0.26
0.4912503042,0.07490864,0.1147250377,74,77,0.51
0.2171879922,0.0331180601,-0.0115139104,40,93,0.22
0.3493476294,0.0532705132,0.0686912383,65,79,0.36
0.2658990058,0.0405457925,-0.0235320505,32,95,0.27
0.3222126527,0.0491328176,0.0516233735,71,81,0.33
0.2354890268,0.035908706,-0.0292486424,15,97,0.24
0.2845492407,0.0433896864,0.0353421096,63,83,0.29
0.2343364747,0.0357329583,-0.0375442716,20,99,0.24
0.2757471172,0.0420474885,0.024403608,63,85,0.28
0.2523066213,0.0384731484,-0.0496103388,24,101,0.26
0.2665488995,0.040644892,0.0141307082,67,87,0.27
0.2504413316,0.0381887184,-0.0584872741,0,103,0.26
0.2471055967,0.0376800666,0.0043631016,69,89,0.25
0.2005265104,0.0305774226,-0.0543519995,0,105,0.21
0.496301518,0.0772750787,0.1345859035,75,75,0.52
0.2568654421,0.0399944319,-0.0045376257,63,91,0.26
0.500640245,0.0779506266,0.1169745483,76,77,0.52
0.2269502807,0.035336585,-0.0120372699,40,93,0.23
0.3588779557,0.0558779719,0.0705993283,64,79,0.37
0.2657703155,0.0413809374,-0.0235320505,30,95,0.27
0.3220567076,0.0501448344,0.0516233735,74,81,0.33
0.2353750544,0.0366483381,-0.0292486424,12,97,0.24
0.2844115241,0.0442834086,0.0353421096,64,83,0.29
0.2342230601,0.0364689705,-0.0375442716,16,99,0.24
0.2657703155,0.0413809374,0.0235320505,65,85,0.27
0.2618839136,0.0407758173,-0.0515184288,20,101,0.27
0.2664198947,0.0414820781,0.0141307082,69,87,0.27
0.2599478195,0.0404743638,-0.0607367847,0,103,0.27
0.2568654421,0.0399944319,0.0045376257,68,89,0.26
0.1717966793,0.0267490657,-0.0465874281,0,105,0.18
0.496070054,0.0787472927,0.1345859035,76,75,0.52
0.2666204783,0.0423239433,-0.0047121497,63,91,0.27
0.5004067574,0.0794357109,0.1169745483,78,77,0.52
0.2268444361,0.0360098036,-0.0120372699,44,93,0.23
0.3684054636,0.0584815242,0.0725074182,63,79,0.38
0.2754851205,0.0437311368,-0.024403608,28,95,0.28
0.3316612501,0.0526486639,0.0531877181,76,81,0.34
0.2450680007,0.0389026538,-0.0304673359,10,97,0.25
0.2842788808,0.0451270784,0.0353421096,62,83,0.29
0.2536233089,0.040260743,-0.0406729609,13,99,0.26
0.2656463662,0.0421693105,0.0235320505,63,85,0.27
0.2520668962,0.0400136744,-0.0496103388,17,101,0.26
0.2662956424,0.0422723781,0.0141307082,65,87,0.27
0.2502033787,0.0397178554,-0.0584872741,0,103,0.26
0.2567456458,0.0407563898,0.0045376257,69,89,0.26
0.1812563659,0.0287730492,-0.0491756186,0,105,0.19
0.5053552186,0.0818496852,0.1371740939,76,75,0.53
0.2664861982,0.043161346,-0.0047121497,64,91,0.27
0.5001547338,0.0810073905,0.1169745483,77,77,0.52
0.2168723544,0.0351256567,-0.0115139104,45,93,0.22
0.4069799125,0.0659163624,0.0801397781,69,79,0.42
0.2655125767,0.0430036537,-0.0235320505,30,95,0.27
0.3314942131,0.0536903469,0.0531877181,73,81,0.34
0.2253490092,0.0364985752,-0.028029949,8,97,0.23
0.2939334903,0.0476068373,0.036560803,61,83,0.3
0.2534955747,0.0410573241,-0.0406729609,9,99,0.26
0.2655125767,0.0430036537,0.0235320505,63,85,0.27
0.2519399458,0.0408053672,-0.0496103388,13,101,0.26
0.2760193602,0.0447053813,0.0146540677,64,87,0.28
0.2308406464,0.0373880264,-0.053988253,0,103,0.24
0.2566163391,0.0415627776,0.0045376257,65,89,0.26
0.1907000825,0.0308866737,-0.051763809,0,105,0.2
0.5050955869,0.0834368989,0.1371740939,73,75,0.53
0.2466197112,0.0407391877,-0.0043631016,62,91,0.25
0.4998977738,0.0825782706,0.1169745483,78,77,0.52
0.2266137036,0.037434389,-0.0120372699,47,93,0.23
0.4551959199,0.0751939573,0.0896802278,73,79,0.47
0.2555474198,0.0422139587,-0.0226604931,27,95,0.26
0.341068725,0.05634125,0.0547520628,76,81,0.35
0.235025983,0.0388240161,-0.0292486424,5,97,0.24
0.2839897295,0.0469123528,0.0353421096,60,83,0.29
0.2338756971,0.038634,-0.0375442716,6,99,0.24
0.2752049136,0.0454611863,0.024403608,62,85,0.28
0.2518105089,0.0415966572,-0.0496103388,9,101,0.26
0.2660247825,0.0439447175,0.0141307082,64,87,0.27
0.2403354682,0.0397010916,-0.0562377636,0,103,0.25
0.2466197112,0.0407391877,0.0043631016,65,89,0.25
0.162011792,0.0267627789,-0.0439992377,0,105,0.17
0.4953058573,0.0834190762,0.1345859035,72,75,0.52
0.2563501288,0.0431743146,-0.0045376257,65,91,0.26
0.4900274978,0.0825300984,0.1147250377,75,77,0.51
0.2264949819,0.038146131,-0.0120372699,45,93,0.23
0.4549574452,0.076623624,0.0896802278,75,79,0.47
0.2652371375,0.0446710586,-0.0235320505,25,95,0.27
0.3408900409,0.0574124692,0.0547520628,74,81,0.35
0.2349028542,0.0395621792,-0.0292486424,4,97,0.24
0.2936285677,0.049452724,0.036560803,59,83,0.3
0.2434928864,0.0410089066,-0.0391086163,3,99,0.25
0.2750607352,0.0463255422,0.024403608,61,85,0.28
0.2419986411,0.0407572468,-0.0477022488,6,101,0.25
0.2855806293,0.0480972957,0.0151774273,61,87,0.29
0.2017760285,0.0339829817,-0.0472397214,0,103,0.21
0.2563501288,0.0431743146,0.0045376257,65,89,0.26
0,0,0,0,105,0
0.5140813965,0.0882429693,0.1397622844,75,75,0.54
0.2562132278,0.0439794479,-0.0045376257,66,91,0.26
0.4993690551,0.0857175702,0.1169745483,74,77,0.52
0.2263740248,0.0388574966,-0.0120372699,47,93,0.23
0.4740640327,0.0813739189,0.0934964077,77,79,0.49
0.2552771391,0.0438187666,-0.0226604931,23,95,0.26
0.3407079924,0.0584831218,0.0547520628,72,81,0.35
0.2543421908,0.0436582811,-0.0316860293,2,97,0.26
0.3130365426,0.0537332691,0.0389981899,58,83,0.32
0.2530973658,0.0434446048,-0.0406729609,0,99,0.26
0.2847321936,0.0488747782,0.0252751654,61,85,0.29
0.2418694044,0.0415173056,-0.0477022488,2,101,0.25
0.2854281182,0.0489942349,0.0151774273,60,87,0.29
0.2304780254,0.0395619555,-0.053988253,0,103,0.24
0.2660675827,0.0456709651,0.0047121497,63,89,0.27
0.1332803621,0.0228778069,-0.0362346663,0,105,0.14
0.5042867915,0.0881935365,0.1371740939,75,75,0.53
0.2659227904,0.0465066144,-0.0047121497,67,91,0.27
0.5086953266,0.0889645349,0.1192240588,75,77,0.53
0.2164138407,0.03784811,-0.0115139104,44,93,0.22
0.4834755612,0.0845539092,0.0954044977,74,79,0.5
0.2551382189,0.0446205259,-0.0226604931,23,95,0.26
0.3502517978,0.0612547171,0.0563164074,72,81,0.36
0.244426711,0.0427472153,-0.0304673359,1,97,0.25
0.31286619,0.0547164356,0.0389981899,60,83,0.32
0.2335011986,0.040836478,-0.0375442716,0,99,0.24
0.2845772441,0.0497690481,0.0252751654,61,85,0.29
0.2417377806,0.0422769546,-0.0477022488,0,101,0.25
0.2951097827,0.0516110591,0.0157007869,59,87,0.3
0.2111565507,0.0369286749,-0.049489232,0,103,0.22
0.2560737982,0.0447841472,0.0045376257,63,89,0.26
0,0,0,0,105,0
0.5135168057,0.0914712749,0.1397622844,74,75,0.54
0.2559318412,0.0455884044,-0.0045376257,65,91,0.26
0.5084133264,0.0905622068,0.1192240588,72,77,0.53
0.2359569486,0.0420303341,-0.0125606295,47,93,0.24
0.4832075418,0.0860723727,0.0954044977,77,79,0.5
0.245189212,0.0436748507,-0.0217889357,21,95,0.25
0.3500576324,0.0623547614,0.0563164074,72,81,0.36
0.2442912106,0.0435148923,-0.0304673359,0,97,0.25
0.322464398,0.0574396578,0.0402168833,64,83,0.33
0.2042002855,0.0363736108,-0.0328512377,0,99,0.21
0.284419486,0.0506628268,0.0252751654,60,85,0.29
0.2222754692,0.0395932914,-0.0438860689,0,101,0.23
0.2851146462,0.0507866537,0.0151774273,58,87,0.29
0.2494103111,0.0444267429,-0.0584872741,0,103,0.26
0.2559318412,0.0455884044,0.0045376257,60,89,0.26
0,0,0,0,105,0
0.5132269066,0.0930840815,0.1397622844,73,75,0.54
0.2656253336,0.0481765275,-0.0047121497,66,91,0.27
0.4985390196,0.090420136,0.1169745483,74,77,0.52
0.225997753,0.0409892642,-0.0120372699,44,93,0.23
0.5022521435,0.0910935862,0.0992206776,75,79,0.52
0.2646548572,0.048000512,-0.0235320505,19,95,0.27
0.3595783456,0.0652168068,0.0578807521,72,81,0.37
0.2441532993,0.0442821398,-0.0304673359,0,97,0.25
0.341814619,0.0619949957,0.0426542702,69,83,0.35
0.2235216743,0.0405401772,-0.035979927,0,99,0.23
0.2940609525,0.0533339022,0.0261467228,59,85,0.3
0.2221499866,0.0402913939,-0.0438860689,0,101,0.23
0.2751276993,0.0498999738,0.0146540677,57,87,0.28
0.2013330656,0.0365158242,-0.0472397214,0,103,0.21
0.2656253336,0.0481765275,0.0047121497,59,89,0.27
0,0,0,0,105,0
0.5034332025,0.0929423403,0.1371740939,73,75,0.53
0.2556403508,0.0471955611,-0.0045376257,64,91,0.26
0.4982524966,0.0919858938,0.1169745483,73,77,0.52
0.2258678664,0.0416990536,-0.0120372699,42,93,0.23
0.4923103426,0.090888871,0.0973125876,79,79,0.51
0.2645027534,0.0488317115,-0.0235320505,18,95,0.27
0.3690844352,0.0681392705,0.0594450967,68,81,0.38
0.2342524591,0.0432469922,-0.0292486424,0,97,0.24
0.3416181695,0.0630685302,0.0426542702,74,83,0.35
0.2525314556,0.0466216061,-0.0406729609,0,99,0.26
0.3036883465,0.0560660392,0.0270182803,60,85,0.31
0.2220223114,0.0409890987,-0.0438860689,0,101,0.23
0.3044306025,0.0562030723,0.0162241464,56,87,0.31
0.1916355756,0.0353791899,-0.0449902109,0,103,0.2
0.2556403508,0.0471955611,0.0045376257,57,89,0.26
0,0,0,0,105,0
0.5126487162,0.09621745,0.1397622844,75,75,0.54
0.2751529778,0.0516426103,-0.0048866738,63,91,0.28
0.5075538642,0.095261213,0.1192240588,74,77,0.53
0.2257431488,0.0423690325,-0.0120372699,41,93,0.23
0.4920385033,0.092349183,0.0973125876,81,79,0.51
0.2545657137,0.0477786505,-0.0226604931,17,95,0.26
0.3785880228,0.0710560136,0.0610094414,66,81,0.39
0.2438782414,0.0457727519,-0.0304673359,0,97,0.25
0.341429538,0.0640818527,0.0426542702,71,83,0.35
0.2329772448,0.0437267776,-0.0375442716,0,99,0.24
0.3231026367,0.0606421333,0.0287613951,59,85,0.33
0.2315475309,0.043458439,-0.0457941589,0,101,0.24
0.3042625049,0.0571060873,0.0162241464,56,87,0.31
0.2394122001,0.0449345344,-0.0562377636,0,103,0.25
0.2554991937,0.0479538525,0.0045376257,56,89,0.26
0,0,0,0,105,0
0.5028560606,0.0960158855,0.1371740939,73,75,0.53
0.2651683309,0.0506315308,-0.0047121497,59,91,0.27
0.497681294,0.0950278099,0.1169745483,76,77,0.52
0.2157998449,0.0412050581,-0.0115139104,39,93,0.22
0.4917459521,0.0938945092,0.0973125876,78,79,0.51
0.2837698594,0.0541833269,-0.0252751654,15,95,0.29
0.4462742202,0.0852120871,0.0719598539,72,81,0.46
0.2437332388,0.0465386909,-0.0304673359,0,97,0.25
0.3607251934,0.0688772625,0.0450916571,71,83,0.37
0.2328387236,0.0444584802,-0.0375442716,0,99,0.24
0.3326956972,0.0635252798,0.0296329525,60,85,0.34
0.2314098598,0.0441856514,-0.0457941589,0,101,0.24
0.3138906835,0.05993463,0.016747506,54,87,0.32
0.2392698529,0.0456864471,-0.0562377636,0,103,0.25
0.2651683309,0.0506315308,0.0047121497,52,89,0.27
3.3681868211,0.6431252708,-0.9188076101,0,105,3.55
0.5025519368,0.097595178,0.1371740939,74,75,0.53
0.2748230686,0.0533704167,-0.0048866738,58,91,0.28
0.4973802999,0.0965908503,0.1169745483,75,77,0.52
0.2352756335,0.0456903369,-0.0125606295,38,93,0.24
0.5010847937,0.09731026,0.0992206776,78,79,0.52
0.2640397383,0.0512763027,-0.0235320505,13,95,0.27
