Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,azimuth,distance_m
0.6045915795,1.3199338442,0.335177071,66,77,1.49
2.0294395572,4.4306372224,-0.2553994665,66,93,4.88
0.5927430516,1.2940663437,0.2766730433,69,79,1.45
2.0410856141,4.4560626917,-0.4288062543,87,95,4.92
0.5922898798,1.293076987,0.2252656297,64,81,1.44
2.3932119709,5.2248188429,-0.7056234983,85,97,5.79
0.5828029152,1.2723652104,0.1718357742,63,83,1.41
2.4020645126,5.2441455585,-0.9135772758,79,99,5.84
0.5476083355,1.1955290148,0.1150455804,56,85,1.32
2.2646872453,4.9442258925,-1.0570818344,76,101,5.54
2.0918198715,4.5668248419,0.2632498599,107,87,5.03
1.9233316018,4.1989841756,-1.0662679976,75,103,4.74
0.5454526279,1.1908227114,0.0228626524,59,89,1.31
1.6733585293,3.6532473016,-1.0766872276,66,105,4.16
0.5952382646,1.3103712863,0.3856403772,67,75,1.49
0.5623847732,1.2380468504,-0.0237352728,61,91,1.36
0.6004419083,1.321826708,0.335177071,65,77,1.49
2.023770596,4.4551754094,-0.2564461856,86,93,4.9
0.5846148783,1.286984718,0.2747649533,64,79,1.44
2.0229563569,4.4533829246,-0.4279346969,59,95,4.91
0.5923095359,1.3039239151,0.2268299743,61,81,1.45
2.3767859354,5.2323115443,-0.7056234983,82,97,5.79
0.5870127612,1.2922634729,0.1742731611,57,83,1.43
2.3733230368,5.2246882393,-0.9088842419,77,99,5.81
2.3402020585,5.1517749515,0.4950446188,104,85,5.68
2.2450835258,4.942378813,-1.0551737444,81,101,5.53
2.077462469,4.5733739407,0.2632498599,94,87,5.03
1.906100823,4.1961344487,-1.064018487,73,103,4.73
0.5582495911,1.2289435647,0.0235607487,60,89,1.35
1.6658681633,3.6672807139,-1.0792754181,67,105,4.17
0.5871514417,1.3034278679,0.3830521868,67,75,1.48
0.5584925655,1.2398075218,-0.0237352728,61,91,1.36
0.596286311,1.3237065258,0.335177071,61,77,1.49
2.0179674054,4.4797215265,-0.2574929047,107,93,4.92
0.5886322741,1.3067151939,0.2785811332,60,79,1.46
2.0130472414,4.4687991676,-0.4288062543,53,95,4.92
0.5882102219,1.3057782728,0.2268299743,55,81,1.45
2.3562598678,5.2307029457,-0.7044048049,83,97,5.78
0.5870266799,1.3031509069,0.1754918545,49,83,1.44
2.360954132,5.2411238259,-0.9104485865,77,99,5.82
2.3240057584,5.159101478,0.4950446188,110,85,5.68
2.2376089872,4.9673077578,-1.0589899243,78,101,5.55
2.0835923616,4.6254035274,0.2658666577,94,87,5.08
1.8929088933,4.2021019241,-1.064018487,71,103,4.73
0.5502794395,1.2215750583,0.0233862246,61,89,1.34
1.6543388593,3.6724960872,-1.0792754181,65,105,4.17
0.5911636972,1.322801596,0.3882285677,64,75,1.5
0.5588910261,1.2505875189,-0.0239097968,60,91,1.37
0.5923561757,1.3254699137,0.335177071,57,77,1.49
2.0005924147,4.4765719745,-0.2569695452,59,93,4.91
0.5807474321,1.2994939197,0.2766730433,55,79,1.45
2.0119729816,4.5020373949,-0.4314209266,65,95,4.95
0.9712022705,2.1731847197,0.3770070607,65,81,2.41
2.3366800055,5.2286093605,-0.7031861114,82,97,5.77
0.6074558073,1.3592571994,0.1828040151,35,83,1.5
2.3373332652,5.2300711096,-0.9073198972,77,99,5.8
2.3046235971,5.1568791978,0.4941730614,117,85,5.67
2.2268660154,4.9828870299,-1.0608980143,77,101,5.56
2.0494867303,4.5859790289,0.2632498599,77,87,5.03
1.8804326921,4.2076997932,-1.064018487,71,103,4.73
0.5548115296,1.2414591429,0.0237352728,60,89,1.36
1.6394939868,3.6685697596,-1.0766872276,71,105,4.16
0.5830917157,1.3158212457,0.3856403772,59,75,1.49
0.5590102368,1.2614782997,-0.0240843209,59,91,1.38
0.6395076913,1.4431311307,0.364420708,52,77,1.62
2.0027024539,4.5193549597,-0.2590629834,75,93,4.95
0.7834650496,1.767989374,0.3758937209,48,79,1.97
2.0058915066,4.5265514663,-0.4331640415,75,95,4.97
0.8803379674,1.9865955382,0.3441558231,60,81,2.2
2.3202423407,5.235924443,-0.7031861114,85,97,5.77
0.8927102247,2.0145151237,0.2705499424,20,83,2.22
2.3168894688,5.2283582575,-0.9057555526,78,99,5.79
2.2884114371,5.1640939263,0.4941730614,118,85,5.67
2.2072238707,4.9808837694,-1.0589899243,73,101,5.55
2.0269776351,4.5741350198,0.2622031408,73,87,5.01
1.8632569772,4.204678356,-1.0617689765,71,103,4.72
0.5590102368,1.2614782997,0.0240843209,60,89,1.38
1.6318741306,3.6825332848,-1.0792754181,66,105,4.17
0.6061543023,1.3795494457,0.4037577104,53,75,1.56
0.5550444338,1.2632282541,-0.0240843209,57,91,1.38
0.815271167,1.8554795081,0.467898193,67,77,2.08
1.9884946219,4.5256243226,-0.2590629834,87,93,4.95
0.9003186342,2.0490394412,0.4350445095,51,79,2.28
1.9876536842,4.5237104284,-0.432292484,80,95,4.96
0.8780657074,1.9983938999,0.3457201677,78,81,2.21
2.2997890867,5.2341008684,-0.701967418,85,97,5.76
0.9263039377,2.1081795164,0.2827368767,6,83,2.32
2.3004526905,5.2356111675,-0.9057555526,78,99,5.79
1.971624219,4.4872288927,0.4288062543,115,85,4.92
2.1836675645,4.9698193465,-1.0551737444,80,101,5.53
1.9804603002,4.5073389718,0.2580162643,115,87,4.93
1.8539579904,4.2194317661,-1.064018487,72,103,4.73
0.5550444338,1.2632282541,0.0240843209,61,89,1.38
1.6202970772,3.6876417876,-1.0792754181,62,105,4.17
0.7792762937,1.7887966589,0.5228144711,58,75,2.02
0.5670462875,1.3016314146,-0.0247824171,56,91,1.42
0.8250041079,1.8937629743,0.4768962352,63,77,2.12
1.9822440014,4.5501595204,-0.2601097025,65,93,4.97
0.8507513121,1.9528646219,0.41405552,68,79,2.17
1.9853683256,4.557331278,-0.4349071563,59,95,4.99
0.863893804,1.983032671,0.3425914784,58,81,2.19
2.2793702298,5.2322005486,-0.7007487246,83,97,5.75
0.8958916034,2.0564823026,0.2754247161,0,83,2.26
2.2761037666,5.2247025168,-0.9026268633,79,99,5.77
1.9575174673,4.4934007791,0.4288062543,118,85,4.92
2.1680436663,4.9766550041,-1.0551737444,76,101,5.53
1.9662903274,4.5135385183,0.2580162643,117,87,4.93
1.8406931275,4.2252353153,-1.064018487,71,103,4.73
0.5550664364,1.2741321594,0.0242588449,59,89,1.39
1.6048462286,3.6838584658,-1.0766872276,64,105,4.16
0.7963106449,1.8445800363,0.5383436138,55,75,2.08
0.5587639396,1.2943250409,-0.0246078931,51,91,1.41
0.8225815124,1.9054340738,0.4791457458,65,77,2.13
1.9711022663,4.5658762864,-0.2606330621,64,93,4.98
0.8559426471,1.98271206,0.4197797898,63,79,2.2
1.9860382993,4.6004742269,-0.438393386,57,95,5.03
0.8612277523,1.9949545178,0.3441558231,73,81,2.2
2.2580731694,5.2306178696,-0.6995300311,84,97,5.74
0.8693975095,2.0138790055,0.2693312489,0,83,2.21
2.2587655139,5.2322216217,-0.9026268633,76,99,5.77
2.1163350466,4.9022946036,0.4671547811,87,85,5.36
2.151528563,4.9838171327,-1.0551737444,79,101,5.53
1.9473540462,4.5108657287,0.2574929047,71,87,4.92
1.8228097365,4.222370342,-1.0617689765,72,103,4.72
0.5587639396,1.2943250409,0.0246078931,58,89,1.41
1.5887928732,3.6802918994,-1.0740990372,67,105,4.15
0.7981128807,1.8648329268,0.5435199947,48,75,2.1
2.1086275993,4.9269198288,-0.0935448985,104,91,5.36
0.812757603,1.8990510945,0.4768962352,62,77,2.12
1.9803237219,4.6271310382,-0.2637732195,54,93,5.04
0.9694413614,2.2651509768,0.4789305784,102,79,2.51
1.9872542408,4.6433245619,-0.4418796157,54,95,5.07
0.8510700137,1.9885700668,0.3425914784,65,81,2.19
2.2416295826,5.2376859919,-0.6995300311,83,97,5.74
0,0,0,0,83,0
2.2384307209,5.2302116826,-0.9010625186,78,99,5.76
2.2106733567,5.165355134,0.4915583891,98,85,5.64
2.1358608481,4.9905517537,-1.0551737444,79,101,5.53
2.0078282181,4.6913967471,0.2674367364,77,87,5.11
1.8095357955,4.2280760217,-1.0617689765,71,103,4.72
0.5546949468,1.2960740594,0.0246078931,55,89,1.41
1.5772230738,3.6852650697,-1.0740990372,68,105,4.15
0.7922504064,1.8673310657,0.5435199947,48,75,2.1
2.1243797223,5.0071545797,-0.094941091,122,91,5.44
0.8067875571,1.9015950722,0.4768962352,56,77,2.12
1.9735781165,4.6517157929,-0.2648199386,49,93,5.06
0.9699882992,2.2862585739,0.4827467583,105,79,2.53
1.9804387083,4.6678861807,-0.4436227306,51,95,5.09
0.8563914038,2.0185111421,0.3472845124,70,81,2.22
2.2212872797,5.2355653082,-0.6983113377,84,97,5.73
0,0,0,0,83,0
2.2219885072,5.2372180985,-0.9010625186,78,99,5.76
2.1905441901,5.163103968,0.4906868317,99,85,5.63
2.1163381072,4.9882005249,-1.0532656545,80,101,5.52
2.0281830446,4.7804193919,0.2721469725,89,87,5.2
1.796243995,4.233739972,-1.0617689765,70,103,4.72
2.1868614788,5.154423832,0.097733476,98,89,5.6
1.5656377079,3.6902018679,-1.0740990372,71,105,4.15
0.7863801129,1.8698107747,0.5435199947,50,75,2.1
2.112514999,5.0230203462,-0.0951156151,125,91,5.45
0.8008095485,1.9041202819,0.4768962352,65,77,2.12
1.9783118641,4.7039196167,-0.2674367364,46,93,5.11
0.9589954935,2.2802459996,0.4808386683,91,79,2.52
1.9812124124,4.7108163788,-0.4471089603,51,95,5.13
0.8653619898,2.0576094766,0.353541891,108,81,2.26
2.1971325958,5.2242193485,-0.6958739508,83,97,5.71
0,0,0,0,83,0
2.2016953279,5.2350683585,-0.899498174,78,99,5.75
2.1743130374,5.1699602753,0.4906868317,100,85,5.63
2.1082678705,5.012921761,-1.0570818344,73,101,5.54
2.0131549302,4.786767516,0.2721469725,78,87,5.2
1.7829344664,4.239362137,-1.0617689765,70,103,4.72
2.1822861366,5.1889182659,0.0982570482,155,89,5.63
1.5502922226,3.6861983845,-1.0715108467,65,105,4.14
0.7994199817,1.9167104391,0.556460947,100,75,2.15
2.1091485545,5.0569502193,-0.0956391873,119,91,5.48
0.7951563932,1.9064879468,0.4768962352,60,77,2.12
1.9681904882,4.7189854407,-0.267960096,46,93,5.12
0.9522256561,2.2830813553,0.4808386683,87,79,2.52
1.9748959374,4.7350626026,-0.4488520752,52,95,5.15
0.8592531394,2.0601679965,0.353541891,92,81,2.26
2.1778016718,5.2215547447,-0.6946552574,84,97,5.7
0,0,0,0,83,0
2.1823508939,5.2324620796,-0.8979338293,77,99,5.74
2.1589639083,5.1763888258,0.4906868317,100,85,5.63
2.0896063008,5.0100951964,-1.0551737444,75,101,5.53
2.0104758307,4.8203698935,0.2737170512,79,87,5.23
1.7703481962,4.2446335419,-1.0617689765,70,103,4.72
2.1591831005,5.1769143669,0.0979080001,150,89,5.61
1.5430664764,3.699696894,-1.0740990372,66,105,4.15
0.7933945232,1.9192124283,0.556460947,107,75,2.15
2.100890898,5.0820314534,-0.0959882354,116,91,5.5
0.7891630706,1.908976592,0.4768962352,61,77,2.12
1.9686162611,4.7620605944,-0.2700535342,47,93,5.16
0.9412982649,2.276989916,0.4789305784,77,79,2.51
1.9714281156,4.7688624389,-0.4514667474,51,95,5.18
0.8414566565,2.035474188,0.348848857,65,81,2.23
2.1575950468,5.2191981516,-0.693436564,86,97,5.69
0,0,0,0,83,0
2.1583551906,5.2210369308,-0.89480514,77,99,5.72
2.1350794843,5.1647332591,0.4889437168,98,85,5.61
2.0738563367,5.0166351535,-1.0551737444,75,101,5.53
2.0029525913,4.8451197908,0.2747637703,92,87,5.25
1.753282105,4.2411696926,-1.059519466,69,103,4.71
2.1390889144,5.1744320253,0.097733476,126,89,5.6
1.5277457331,3.6955997457,-1.0715108467,66,105,4.14
0.783699089,1.9127573572,0.5538727565,73,75,2.14
2.0962871472,5.1163625426,-0.0965118076,114,91,5.53
0.7794677991,1.9024301398,0.4746467247,60,77,2.11
1.9612183882,4.7867031542,-0.2711002533,56,93,5.18
0.9304185825,2.2708524406,0.4770224884,85,79,2.5
1.9677673023,4.8026869467,-0.4540814197,60,95,5.21
0.8462918464,2.0655261417,0.353541891,62,81,2.26
2.1374247602,5.2167662219,-0.6922178705,87,97,5.68
0,0,0,0,83,0
2.1381975411,5.2186523315,-0.8932407954,76,99,5.71
2.1188434868,5.1714153112,0.4889437168,98,85,5.61
2.0580859044,5.0231255986,-1.0551737444,73,101,5.53
2.0217965624,4.9345549891,0.2794740063,84,87,5.34
1.7399494473,4.2466568524,-1.059519466,69,103,4.71
2.1190316732,5.1718746136,0.097558952,120,89,5.59
1.5161281441,3.7003810555,-1.0715108467,66,105,4.14
0.7704180324,1.8973108187,0.5486963756,61,75,2.12
2.0764416322,5.1136590887,-0.0963372835,92,91,5.52
0.7734873019,1.904869518,0.4746467247,59,77,2.11
1.9649562963,4.8391038147,-0.2737170512,70,93,5.23
0.9232799094,2.2737642258,0.4770224884,76,79,2.5
1.9601653829,4.8273052178,-0.4558245346,72,95,5.23
0.8472304854,2.0864770791,0.3566705803,59,81,2.28
2.1210252849,5.2234553851,-0.6922178705,84,97,5.68
0,0,0,0,83,0
2.1255080598,5.2344951284,-0.89480514,77,99,5.72
2.1025865771,5.1780463234,0.4889437168,99,85,5.61
2.03860204,5.0204714105,-1.0532656545,75,101,5.52
2.0438551151,5.0334081744,0.284707602,64,87,5.44
1.7302654335,4.2611299171,-1.0617689765,69,103,4.72
2.09901165,5.1692423397,0.0973844279,118,89,5.58
1.5008615442,3.6961762648,-1.0689226563,65,105,4.13
0.7608477491,1.8907608397,0.5461081852,59,75,2.11
2.0678314736,5.138708471,-0.0966863317,94,91,5.54
0.7674991706,1.9072900959,0.4746467247,59,77,2.11
1.9497441317,4.8452530168,-0.2737170512,103,93,5.23
0.9124675955,2.2675469555,0.4751143985,82,79,2.49
1.9487092189,4.842681185,-0.456696092,74,95,5.24
0.8517329207,2.1166169635,0.3613636142,67,81,2.31
2.104604876,5.2300929949,-0.6922178705,84,97,5.68
0,0,0,0,83,0
2.105365791,5.2319839227,-0.8932407954,77,99,5.71
2.0788710942,5.1661427145,0.487200602,98,85,5.59
2.0264842583,5.0359576964,-1.0551737444,72,101,5.53
2.0541281387,5.104654708,0.2883711189,92,87,5.51
1.7168701826,4.2665446695,-1.0617689765,68,103,4.72
2.0827616647,5.1758110593,0.0973844279,96,89,5.58
1.4928481901,3.7098340646,-1.0715108467,63,105,4.14
0.7513262598,1.884169543,0.5435199947,59,75,2.1
2.051677567,5.145179386,-0.0966863317,81,91,5.54
0.7578944433,1.9006411773,0.4723972141,60,77,2.1
1.9382116009,4.8606304105,-0.2742404107,76,93,5.24
0.9053393955,2.2704023624,0.4751143985,77,79,2.49
1.9445554716,4.8765395148,-0.4593107643,59,95,5.27
0.8450791802,2.1192823119,0.3613636142,58,81,2.31
2.084487351,5.2274594805,-0.6909991771,87,97,5.67
0,0,0,0,83,0
2.0852603148,5.2293979125,-0.8916764507,77,99,5.7
2.0626309461,5.1726481761,0.487200602,98,85,5.59
2.0070174551,5.0331811408,-1.0532656545,76,101,5.52
2.0602745453,5.1667388142,0.2915112763,114,87,5.57
1.6998489657,4.2628666405,-1.059519466,70,103,4.71
2.0627877344,5.1730413682,0.0972099039,96,89,5.57
1.484763799,3.7234779064,-1.0740990372,63,105,4.15
0.7454032687,1.8865206022,0.5435199947,56,75,2.1
2.0391776051,5.1608984363,-0.0968608557,78,91,5.55
0.7555002426,1.9120747554,0.4746467247,56,77,2.11
1.9339410929,4.894558246,-0.2758104894,68,93,5.27
0.8945950222,2.2641059021,0.4732063085,75,79,2.48
1.9365473401,4.9011543253,-0.4610538791,60,95,5.29
0.8384170991,2.1219267438,0.3613636142,75,81,2.31
2.0607598182,5.2155202648,-0.6885617902,85,97,5.65
0,0,0,0,83,0
2.0651919022,5.2267373041,-0.8901121061,76,99,5.69
2.0353881306,5.1513077596,0.4845859297,93,85,5.56
1.991195372,5.039461524,-1.0532656545,77,101,5.52
2.0477023337,5.1824734369,0.2920346358,117,87,5.58
1.6900289787,4.2772477941,-1.0617689765,69,103,4.72
2.0465259929,5.1794962685,0.0972099039,96,89,5.57
1.4695093011,3.7191406157,-1.0715108467,62,105,4.14
0.7500368196,1.915836657,0.5512845661,49,75,2.13
2.0120192411,5.1393479841,-0.0963372835,72,91,5.52
0.7601458139,1.9416582987,0.4813952563,49,77,2.14
1.9950058193,5.0958902014,-0.2868010402,81,93,5.48
0.8838991816,2.257764431,0.4712982186,74,79,2.47
1.9610884772,5.0092543381,-0.4706410108,63,95,5.4
0.8605518252,2.1981277305,0.3738783714,57,81,2.39
2.0443646355,5.2219685845,-0.6885617902,86,97,5.65
0,0,0,0,83,0
2.0451608231,5.2240023051,-0.8885477614,77,99,5.68
1.9828783491,5.0649127196,0.4758703554,81,85,5.46
1.9789321758,5.0548329164,-1.0551737444,76,101,5.53
1.9877247762,5.0772920619,0.2857543211,90,87,5.46
1.6730312073,4.273462891,-1.059519466,67,103,4.71
1.9755696171,5.0462438539,0.0945920429,77,89,5.42
1.4578180437,3.7237388545,-1.0715108467,63,105,4.14
0.747507375,1.9271890654,0.5538727565,46,75,2.14
1.9560909566,5.0431035585,-0.0944175188,91,91,5.41
0.7610892965,1.9622053496,0.4858942774,49,77,2.16
2.0078771075,5.1766162262,-0.2909879167,141,93,5.56
0.8803516603,2.2696820799,0.4732063085,72,79,2.48
2.0173914847,5.201145755,-0.4880721594,120,95,5.6
0.8464985206,2.182403475,0.3707496821,60,81,2.37
2.0279492759,5.2283653655,-0.6885617902,85,97,5.65
0,0,0,0,83,0
2.0251673466,5.2211931238,-0.8869834168,78,99,5.67
1.9561492432,5.0432538303,0.4732556831,80,85,5.43
1.9630422103,5.0610249604,-1.0551737444,79,101,5.53
1.9609303406,5.0555802353,0.2841842424,83,87,5.43
1.6631210553,4.2877820602,-1.0617689765,68,103,4.72
1.9597066516,5.0524253765,0.0945920429,82,89,5.42
1.4426193732,3.7192947852,-1.0689226563,62,105,4.13
0.7587728338,1.9746103429,0.5668137088,90,75,2.19
1.9474107363,5.0678901648,-0.094766567,72,91,5.43
0.7654061162,1.9918726214,0.492642809,70,77,2.19
1.988022384,5.1735768422,-0.2904645571,126,93,5.55
0.8732169111,2.2724365812,0.4732063085,71,79,2.48
2.0046149636,5.2167569322,-0.4889437168,151,95,5.61
0.8467236857,2.2034913123,0.3738783714,60,81,2.39
2.0079536995,5.2254455703,-0.6873430968,87,97,5.64
0,0,0,0,83,0
2.0087545179,5.2275295987,-0.8869834168,77,99,5.67
1.976028654,5.1423646765,0.4819712574,90,85,5.53
1.9436118345,5.0580040034,-1.0532656545,75,101,5.52
1.9772763171,5.1456115619,0.2888944785,83,87,5.52
1.6496424056,4.2929857412,-1.0617689765,69,103,4.72
1.9868610458,5.1705546064,0.0966863317,97,89,5.54
1.4309277642,3.7238085462,-1.0689226563,64,105,4.13
0.7456929323,1.9589296982,0.5616373279,64,75,2.17
1.9706074914,5.1767709886,-0.0966863317,118,91,5.54
0.7626111111,2.003373626,0.4948923196,86,77,2.2
1.9717593293,5.1797968578,-0.2904645571,120,93,5.55
0.8381356874,2.2017761173,0.4579415889,62,79,2.4
1.9846721156,5.21371865,-0.4880721594,126,95,5.6
0.8327694562,2.1876790683,0.3707496821,56,81,2.37
1.987996519,5.2224518326,-0.6861244034,84,97,5.63
0,0,0,0,83,0
1.9888080683,5.2245837666,-0.8854190721,78,99,5.66
1.9740399435,5.1857880143,0.4854574871,99,85,5.57
1.9312043131,5.0732591369,-1.0551737444,77,101,5.53
1.9753120488,5.1891298252,0.2909879167,95,87,5.56
1.6361474747,4.2981470521,-1.0617689765,75,103,4.72
1.9741645447,5.1861153405,0.0968608557,95,89,5.55
1.4192220325,3.7282855547,-1.0689226563,61,105,4.13
0.7395351035,1.9612626909,0.5616373279,51,75,2.17
1.9543344879,5.1829362781,-0.0966863317,98,91,5.54
0.7494379963,1.9875253715,0.4903932985,70,77,2.18
1.955476814,5.185965751,-0.2904645571,118,93,5.55
0.8277510854,2.1952133355,0.4560334989,62,79,2.39
1.9612533863,5.2012853426,-0.4863290445,120,95,5.58
0.8258925614,2.1902844907,0.3707496821,53,81,2.37
1.9680780012,5.219384365,-0.6849057099,85,97,5.62
1.9365607378,5.1357999179,0.673937469,1,83,5.53
1.972384767,5.2308059989,-0.8854190721,77,99,5.66
1.9542238043,5.1826427428,0.4845859297,99,85,5.56
1.9117933019,5.0701161557,-1.0532656545,76,101,5.52
1.9590001957,5.1953098335,0.2909879167,95,87,5.56
1.6260741846,4.3123830309,-1.064018487,70,103,4.73
1.9508068083,5.1735807974,0.0965118076,95,89,5.53
1.4075022937,3.7327257665,-1.0689226563,62,105,4.13
0.7367495608,1.9726250655,0.5642255183,39,75,2.18
1.9380421959,5.1890504141,-0.0966863317,98,91,5.54
0.746599443,1.9989978325,0.492642809,65,77,2.19
1.93568099,5.1827283555,-0.2899411976,95,93,5.54
0.8139815037,2.1794112985,0.452217319,54,79,2.37
1.948388905,5.2167534203,-0.487200602,119,95,5.59
0.8155517876,2.183615687,0.3691853375,49,81,2.36
1.9516711365,5.2255414976,-0.6849057099,86,97,5.62
0,0,0,0,83,0
1.9524862711,5.2277239963,-0.8838547275,70,99,5.65
1.927475965,5.1607596448,0.4819712574,84,85,5.53
1.9027246964,5.0944888581,-1.0570818344,76,101,5.54
1.939174999,5.1920834608,0.2904645571,94,87,5.55
1.6125184317,4.3174702045,-1.064018487,65,103,4.73
1.9345439248,5.1796838971,0.0965118076,95,89,5.53
1.3923890783,3.728080399,-1.0663344658,62,105,4.12
0.7204953277,1.9477519599,0.556460947,26,75,2.15
1.9182619481,5.1857358754,-0.0965118076,98,91,5.53
0.736935295,1.9921949663,0.4903932985,65,77,2.18
1.9159248414,5.179417855,-0.289417838,92,93,5.53
0.8139419049,2.2003708831,0.4560334989,57,79,2.39
1.9319904028,5.2228487109,-0.487200602,100,95,5.59
0.8052611003,2.1769036189,0.3676209928,46,81,2.35
1.9318015131,5.2223380757,-0.6836870165,85,97,5.61
0,0,0,0,83,0
1.9189200688,5.1875150067,-0.8760330042,65,99,5.6
1.91470963,5.1761327117,0.4828428148,99,85,5.54
1.8867105244,5.1004412939,-1.0570818344,78,101,5.54
1.9228540452,5.1981499268,0.2904645571,96,87,5.55
1.5921858896,4.3042377483,-1.059519466,66,103,4.71
1.91479312,5.1763584145,0.0963372835,96,89,5.52
1.3873723985,3.7505549367,-1.0715108467,64,105,4.14
0.7210180668,1.9681454365,0.5616373279,15,75,2.17
1.9019610389,5.1917366726,-0.0965118076,98,91,5.53
0.7306730036,1.9945002819,0.4903932985,63,77,2.18
1.8996437924,5.1854113412,-0.289417838,93,93,5.53
0.8171552545,2.2305687734,0.4617577688,63,79,2.42
1.9121460477,5.2195384425,-0.4863290445,100,95,5.58
0.7950206691,2.1701485355,0.3660566482,44,81,2.34
1.9119713137,5.2190614754,-0.6824683231,88,97,5.6
0,0,0,0,83,0
1.8958185186,5.1749695846,-0.8729043149,67,99,5.58
1.8950121225,5.1727683848,0.4819712574,99,85,5.53
1.8673010567,5.0971261641,-1.0551737444,75,101,5.53
1.9065141135,5.2041650892,0.2904645571,95,87,5.55
1.5820076041,4.3183675829,-1.0617689765,75,103,4.72
1.8985216881,5.1823483603,0.0963372835,96,89,5.52
1.3755828556,3.7548949802,-1.0715108467,62,105,4.14
0.7115372537,1.9613206771,0.5590491374,5,75,2.16
1.8822315185,5.1882871585,-0.0963372835,97,91,5.52
0.7277264526,2.005945481,0.492642809,63,77,2.19
1.8799383093,5.1819660298,-0.2888944785,92,93,5.52
0.8235344999,2.2700360866,0.4693901286,102,79,2.46
1.8957389749,5.2255198592,-0.4863290445,99,95,5.58
0.7915674063,2.1819202201,0.3676209928,44,81,2.35
1.8955657402,5.2250423455,-0.6824683231,83,97,5.6
0,0,0,0,83,0
1.8896566593,5.2087542276,-0.8775973489,113,99,5.61
1.8583677765,5.122507819,0.4767419128,71,85,5.47
1.8479310729,5.0937395115,-1.0532656545,76,101,5.52
1.8697212533,5.1538031709,0.2873243998,69,87,5.49
1.5651103158,4.3141567195,-1.059519466,71,103,4.71
1.8617724802,5.1318927328,0.0952901391,70,89,5.46
1.3538972745,3.7319573995,-1.0637462754,61,105,4.11
0.685778413,1.9090034006,0.5435199947,0,75,2.1
1.8253592335,5.0812579079,-0.0942429948,69,91,5.4
0.7148326885,1.9898818733,0.4881437879,66,77,2.17
1.8231353145,5.0750671778,-0.2826141637,69,93,5.4
0.8197176137,2.2818503507,0.4712982186,85,79,2.47
1.832161965,5.1001946917,-0.4741272405,68,95,5.44
0.778030434,2.1658056248,0.3644923035,41,81,2.33
1.8388741414,5.118879397,-0.6678440019,68,97,5.48
0,0,0,0,83,0
1.8732835771,5.2146650451,-0.8775973489,117,99,5.61
1.8287940202,5.0908193339,0.4732556831,74,85,5.43
1.838556915,5.1179963331,-1.0570818344,75,101,5.54
1.826511491,5.0844654504,0.2831375233,76,87,5.41
1.5515492916,4.319052361,-1.059519466,72,103,4.71
1.8253592335,5.0812579079,0.0942429948,77,89,5.4
1.3454319341,3.7452828622,-1.0663344658,62,105,4.12
0.6991999484,1.9657526533,0.5590491374,0,75,2.16
1.8160884428,5.1058079785,-0.0945920429,115,91,5.42
0.7118431083,2.0012980293,0.4903932985,62,77,2.18
1.8172224532,5.1089961707,-0.2841842424,91,93,5.43
0.8059656249,2.265917023,0.4674820387,83,79,2.45
1.8161302159,5.1059254204,-0.4741272405,84,95,5.44
0.7778424626,2.1868506828,0.3676209928,36,81,2.35
1.8194574119,5.1152796037,-0.6666253084,73,97,5.47
1.8094786693,5.0872250538,0.6629692281,5,83,5.44
1.8568920064,5.2205243961,-0.8775973489,115,99,5.61
1.8161302159,5.1059254204,0.4741272405,119,85,5.44
1.8191795533,5.1144984233,-1.0551737444,77,101,5.53
1.8172224532,5.1089961707,0.2841842424,118,87,5.43
1.5412382895,4.3330856414,-1.0617689765,69,103,4.72
1.8160884428,5.1058079785,0.0945920429,119,89,5.42
1.3368961977,3.7585918788,-1.0689226563,63,105,4.13
0.6962293442,1.9770503818,0.5616373279,0,75,2.17
1.8033602438,5.1209189731,-0.094766567,119,91,5.43
0.702315864,1.9943339915,0.4881437879,64,77,2.17
1.8044801863,5.1240992222,-0.284707602,119,93,5.44
0.798843071,2.2684378527,0.4674820387,79,79,2.45
1.8066984854,5.1303984239,-0.4758703554,119,95,5.46
0.7578455742,2.1520191505,0.3613636142,31,81,2.31
1.8099720399,5.1396941859,-0.6690626953,117,97,5.49
1.7934877773,5.0928845849,0.6629692281,11,83,5.44
1.8372013921,5.2170161223,-0.8760330042,97,99,5.6
1.8033895138,5.1210020898,0.474998798,99,85,5.45
1.8063635157,5.129447226,-1.0570818344,77,101,5.54
1.8077972455,5.1335185222,0.2852309615,103,87,5.45
1.5243814375,4.3287157142,-1.059519466,69,103,4.71
1.8000391384,5.1114881831,0.0945920429,119,89,5.42
1.3282900853,3.7718841385,-1.0715108467,59,105,4.14
0.6804754562,1.9518652933,0.5538727565,0,75,2.14
1.790554991,5.1360002934,-0.094941091,99,91,5.44
0.6928394335,1.987329935,0.4858942774,62,77,2.16
1.7916609268,5.1391725425,-0.2852309615,95,93,5.45
0.7884811528,2.261667166,0.4655739487,75,79,2.44
1.7938514101,5.1454556909,-0.4767419128,96,95,5.47
0.751081078,2.1543893688,0.3613636142,28,81,2.31
1.7938163092,5.145355008,-0.6690626953,98,97,5.49
0,0,0,0,83,0
1.8175511801,5.2134357454,-0.8744686596,85,99,5.59
1.7840131025,5.1172356414,0.4741272405,98,85,5.44
