"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
-1.6802,4.9668,-1.3726,8.0,24.0,34131.0,5.42,254354842.0
-1.8503,5.4696,-1.3681,2.0,26.0,34131.0,5.934,254354842.0
-2.0694,6.1172,-1.3726,8.0,28.0,34131.0,6.602,254354842.0
-2.3423,6.9239,-1.3772,5.0,30.0,34131.0,7.438,254354842.0
-0.73202,2.184,-1.366,6.0,0.0,34147.0,2.678,254354842.0
-2.6624,7.9434,-1.3764,6.0,1.0,34147.0,8.49,254354842.0
-0.77689,2.3178,-1.3735,6.0,2.0,34147.0,2.804,254354842.0
-0.81431,2.4295,-1.3624,3.0,4.0,34147.0,2.902,254354842.0
-0.86333,2.5757,-1.3645,4.0,6.0,34147.0,3.04,254354842.0
-0.91977,2.7441,-1.3699,6.0,8.0,34147.0,3.202,254354842.0
-0.9784,2.919,-1.3707,5.0,10.0,34147.0,3.37,254354842.0
-1.0428,3.1112,-1.3706,3.0,12.0,34147.0,3.556,254354842.0
-1.1131,3.3209,-1.3677,3.0,14.0,34147.0,3.76,254354842.0
-2.7445,8.1883,0.0,30.0,15.0,34147.0,8.636,254354842.0
-1.1987,3.5764,-1.3729,6.0,16.0,34147.0,4.014,254354842.0
-1.2922,3.8553,-1.3739,5.0,18.0,34147.0,4.292,254354842.0
-1.3925,4.1545,-1.3672,5.0,20.0,34147.0,4.59,254354842.0
-1.522,4.5407,-1.3732,4.0,22.0,34147.0,4.982,254354842.0
-1.6639,4.9641,-1.3706,8.0,24.0,34147.0,5.412,254354842.0
-1.8375,5.4822,-1.37,2.0,26.0,34147.0,5.942,254354842.0
-2.0517,6.1211,-1.3722,7.0,28.0,34147.0,6.6,254354842.0
-2.3223,6.9286,-1.3768,5.0,30.0,34147.0,7.436,254354842.0
-0.72717,2.191,-1.3691,7.0,0.0,34164.0,2.684,254354842.0
-2.6376,7.9475,-1.3758,7.0,1.0,34164.0,8.486,254354842.0
-0.76781,2.3135,-1.3696,6.0,2.0,34164.0,2.796,254354842.0
-2.7175,8.1881,-1.2125,10.0,3.0,34164.0,8.712,254354842.0
-0.80821,2.4352,-1.3643,3.0,4.0,34164.0,2.906,254354842.0
-2.7181,8.1899,-1.0091,3.0,5.0,34164.0,8.688,254354842.0
-0.85399,2.5732,-1.3618,4.0,6.0,34164.0,3.034,254354842.0
-2.7191,8.1931,-0.80537,10.0,7.0,34164.0,8.67,254354842.0
-0.91048,2.7434,-1.3682,4.0,8.0,34164.0,3.198,254354842.0
-2.7161,8.184,-0.60297,9.0,9.0,34164.0,8.644,254354842.0
-0.97376,2.9341,-1.3764,6.0,10.0,34164.0,3.384,254354842.0
-2.7135,8.1761,-0.40174,11.0,11.0,34164.0,8.624,254354842.0
-1.0365,3.123,-1.3744,4.0,12.0,34164.0,3.566,254354842.0
-2.7157,8.1828,-0.20017,43.0,13.0,34164.0,8.624,254354842.0
-1.105,3.3295,-1.3698,3.0,14.0,34164.0,3.766,254354842.0
-2.7139,8.1774,0.0,65.0,15.0,34164.0,8.616,254354842.0
-1.1857,3.5728,-1.3701,6.0,16.0,34164.0,4.006,254354842.0
-2.7189,8.1923,0.2004,24.0,17.0,34164.0,8.634,254354842.0
-1.279,3.8538,-1.372,4.0,18.0,34164.0,4.286,254354842.0
-2.7166,8.1856,0.4022,7.0,19.0,34164.0,8.634,254354842.0
-1.3808,4.1604,-1.3678,5.0,20.0,34164.0,4.592,254354842.0
-2.7117,8.1707,0.602,3.0,21.0,34164.0,8.63,254354842.0
-1.5079,4.5434,-1.3727,4.0,22.0,34164.0,4.98,254354842.0
-2.7154,8.1817,0.80426,3.0,23.0,34164.0,8.658,254354842.0
-1.6479,4.9654,-1.3696,7.0,24.0,34164.0,5.408,254354842.0
-2.7212,8.1994,1.0103,3.0,25.0,34164.0,8.698,254354842.0
-1.8212,5.4876,-1.37,2.0,26.0,34164.0,5.942,254354842.0
-2.7218,8.2012,1.2144,2.0,27.0,34164.0,8.726,254354842.0
-2.0316,6.1216,-1.371,8.0,28.0,34164.0,6.594,254354842.0
-2.7128,8.1741,1.415,2.0,29.0,34164.0,8.728,254354842.0
-2.303,6.9392,-1.3775,5.0,30.0,34164.0,7.44,254354842.0
-2.7252,8.2114,1.6301,2.0,31.0,34164.0,8.804,254354842.0
-0.71798,2.185,-1.364,6.0,0.0,34181.0,2.674,254354842.0
-2.6153,7.959,-1.3764,7.0,1.0,34181.0,8.49,254354842.0
-0.76203,2.3191,-1.3715,3.0,2.0,34181.0,2.8,254354842.0
-0.79988,2.4343,-1.3624,3.0,4.0,34181.0,2.902,254354842.0
-0.84524,2.5723,-1.36,4.0,6.0,34181.0,3.03,254354842.0
-2.6948,8.2011,-0.80537,17.0,7.0,34181.0,8.67,254354842.0
-0.90177,2.7444,-1.3673,3.0,8.0,34181.0,3.196,254354842.0
-0.96334,2.9317,-1.374,6.0,10.0,34181.0,3.378,254354842.0
-2.6942,8.1993,-0.40248,23.0,11.0,34181.0,8.64,254354842.0
-1.0289,3.1313,-1.3767,4.0,12.0,34181.0,3.572,254354842.0
-2.6945,8.2003,-0.2004,46.0,13.0,34181.0,8.634,254354842.0
-1.0945,3.331,-1.3691,3.0,14.0,34181.0,3.764,254354842.0
-2.6953,8.2025,0.0,49.0,15.0,34181.0,8.634,254354842.0
-1.1775,3.5834,-1.3729,6.0,16.0,34181.0,4.014,254354842.0
-2.6995,8.2155,0.20077,33.0,17.0,34181.0,8.65,254354842.0
-1.2687,3.8611,-1.3733,5.0,18.0,34181.0,4.29,254354842.0
-1.3666,4.159,-1.3661,5.0,20.0,34181.0,4.586,254354842.0
-1.4956,4.5515,-1.3738,5.0,22.0,34181.0,4.984,254354842.0
-1.6374,4.9831,-1.3731,7.0,24.0,34181.0,5.422,254354842.0
-1.8055,5.4948,-1.3704,2.0,26.0,34181.0,5.944,254354842.0
-2.0171,6.1387,-1.3735,7.0,28.0,34181.0,6.606,254354842.0
-2.2836,6.9497,-1.3783,5.0,30.0,34181.0,7.444,254354842.0
-0.71385,2.1918,-1.367,6.0,0.0,34196.0,2.68,254354842.0
-2.5956,7.9696,-1.3771,7.0,1.0,34196.0,8.494,254354842.0
-0.75703,2.3244,-1.3735,3.0,2.0,34196.0,2.804,254354842.0
-2.6649,8.1824,-1.2094,69.0,3.0,34196.0,8.69,254354842.0
-0.79787,2.4498,-1.3699,3.0,4.0,34196.0,2.918,254354842.0
-0.84016,2.5796,-1.3627,4.0,6.0,34196.0,3.036,254354842.0
-0.89682,2.7536,-1.3708,3.0,8.0,34196.0,3.204,254354842.0
-2.6685,8.1934,-0.60256,55.0,9.0,34196.0,8.638,254354842.0
-0.95227,2.9238,-1.3691,5.0,10.0,34196.0,3.366,254354842.0
-2.6659,8.1854,-0.40146,64.0,11.0,34196.0,8.618,254354842.0
-1.0201,3.1322,-1.376,4.0,12.0,34196.0,3.57,254354842.0
-2.6687,8.194,-0.20008,80.0,13.0,34196.0,8.62,254354842.0
-1.0869,3.3374,-1.3706,3.0,14.0,34196.0,3.768,254354842.0
-2.6694,8.1962,0.0,52.0,15.0,34196.0,8.62,254354842.0
-1.1634,3.5722,-1.3674,4.0,16.0,34196.0,3.998,254354842.0
-2.6718,8.2035,0.20031,63.0,17.0,34196.0,8.63,254354842.0
-1.258,3.8627,-1.3727,4.0,18.0,34196.0,4.288,254354842.0
-2.669,8.1949,0.40192,42.0,19.0,34196.0,8.628,254354842.0
-1.3593,4.1735,-1.3696,8.0,20.0,34196.0,4.598,254354842.0
-2.6667,8.1877,0.60214,30.0,21.0,34196.0,8.632,254354842.0
-1.4837,4.5554,-1.3738,7.0,22.0,34196.0,4.984,254354842.0
-2.6678,8.1911,0.8037,40.0,23.0,34196.0,8.652,254354842.0
-1.6226,4.9819,-1.3716,7.0,24.0,34196.0,5.416,254354842.0
-1.7924,5.5032,-1.3714,2.0,26.0,34196.0,5.948,254354842.0
-1.9968,6.131,-1.3706,6.0,28.0,34196.0,6.592,254354842.0
-2.2581,6.9333,-1.3738,4.0,30.0,34196.0,7.42,254354842.0
-0.70735,2.1939,-1.367,7.0,0.0,34213.0,2.68,254354842.0
-0.7496,2.325,-1.3725,3.0,2.0,34213.0,2.802,254354842.0
-0.78843,2.4454,-1.3662,3.0,4.0,34213.0,2.91,254354842.0
-2.64,8.1883,-1.0061,45.0,5.0,34213.0,8.662,254354842.0
-0.83305,2.5838,-1.3636,4.0,6.0,34213.0,3.038,254354842.0
-2.6392,8.1857,-0.8024,56.0,7.0,34213.0,8.638,254354842.0
-0.8881,2.7545,-1.3699,3.0,8.0,34213.0,3.202,254354842.0
-2.6362,8.1765,-0.60074,58.0,9.0,34213.0,8.612,254354842.0
-0.94527,2.9319,-1.3715,5.0,10.0,34213.0,3.372,254354842.0
-2.6343,8.1705,-0.40034,57.0,11.0,34213.0,8.594,254354842.0
-1.012,3.1388,-1.3775,4.0,12.0,34213.0,3.574,254354842.0
-2.6383,8.1829,-0.19961,80.0,13.0,34213.0,8.6,254354842.0
-1.0782,3.3441,-1.372,4.0,14.0,34213.0,3.772,254354842.0
-2.6371,8.1794,0.0,60.0,15.0,34213.0,8.594,254354842.0
-1.1569,3.5882,-1.3722,6.0,16.0,34213.0,4.012,254354842.0
-2.6432,8.1981,0.19998,76.0,17.0,34213.0,8.616,254354842.0
-1.2466,3.8664,-1.3727,4.0,18.0,34213.0,4.288,254354842.0
-2.6373,8.18,0.4008,52.0,19.0,34213.0,8.604,254354842.0
-1.3463,4.1757,-1.369,9.0,20.0,34213.0,4.596,254354842.0
-2.6362,8.1765,0.60074,28.0,21.0,34213.0,8.612,254354842.0
-1.4695,4.558,-1.3732,8.0,22.0,34213.0,4.982,254354842.0
-2.6398,8.1876,0.80259,58.0,23.0,34213.0,8.64,254354842.0
-1.6072,4.9848,-1.3711,8.0,24.0,34213.0,5.414,254354842.0
-2.6412,8.1921,1.0066,54.0,25.0,34213.0,8.666,254354842.0
-1.7724,5.4974,-1.3686,2.0,26.0,34213.0,5.936,254354842.0
-2.6431,8.1978,1.2105,56.0,27.0,34213.0,8.698,254354842.0
-1.981,6.1443,-1.3722,6.0,28.0,34213.0,6.6,254354842.0
-2.6368,8.1782,1.4117,53.0,29.0,34213.0,8.708,254354842.0
-2.2405,6.9493,-1.3757,4.0,30.0,34213.0,7.43,254354842.0
-2.6356,8.1745,1.6182,48.0,31.0,34213.0,8.74,254354842.0
-0.70083,2.196,-1.367,7.0,0.0,34230.0,2.68,254354842.0
-2.4109,7.5543,-1.3028,0.0,1.0,34230.0,8.036,254354842.0
-0.74217,2.3255,-1.3715,3.0,2.0,34230.0,2.8,254354842.0
-0.77957,2.4427,-1.3633,3.0,4.0,34230.0,2.904,254354842.0
-2.6085,8.1734,-1.0033,47.0,5.0,34230.0,8.638,254354842.0
-0.8243,2.5829,-1.3618,4.0,6.0,34230.0,3.034,254354842.0
-2.6082,8.1726,-0.80036,56.0,7.0,34230.0,8.616,254354842.0
-0.87827,2.752,-1.3673,3.0,8.0,34230.0,3.196,254354842.0
-2.6047,8.1615,-0.59907,58.0,9.0,34230.0,8.588,254354842.0
-0.93712,2.9364,-1.3723,5.0,10.0,34230.0,3.374,254354842.0
-2.6046,8.1612,-0.3995,73.0,11.0,34230.0,8.576,254354842.0
-1.0015,3.1382,-1.376,4.0,12.0,34230.0,3.57,254354842.0
-2.6073,8.1697,-0.1991,80.0,13.0,34230.0,8.578,254354842.0
-1.0671,3.3437,-1.3706,3.0,14.0,34230.0,3.768,254354842.0
-2.6086,8.1738,0.0,65.0,15.0,34230.0,8.58,254354842.0
-1.1428,3.5808,-1.3681,5.0,16.0,34230.0,4.0,254354842.0
-2.6115,8.1831,0.19943,77.0,17.0,34230.0,8.592,254354842.0
-1.2357,3.8719,-1.3733,4.0,18.0,34230.0,4.29,254354842.0
-2.607,8.1688,0.39987,54.0,19.0,34230.0,8.584,254354842.0
-1.3327,4.176,-1.3678,7.0,20.0,34230.0,4.592,254354842.0
-2.6065,8.1672,0.59949,35.0,21.0,34230.0,8.594,254354842.0
-1.4566,4.5641,-1.3738,8.0,22.0,34230.0,4.984,254354842.0
-2.6082,8.1726,0.80036,65.0,23.0,34230.0,8.616,254354842.0
-1.5947,4.9969,-1.3731,8.0,24.0,34230.0,5.422,254354842.0
-2.6115,8.1829,1.0045,60.0,25.0,34230.0,8.648,254354842.0
-1.7591,5.5119,-1.3709,2.0,26.0,34230.0,5.946,254354842.0
-2.6109,8.1811,1.2069,51.0,27.0,34230.0,8.672,254354842.0
-1.9628,6.1502,-1.3722,6.0,28.0,34230.0,6.6,254354842.0
-2.6077,8.171,1.4092,72.0,29.0,34230.0,8.692,254354842.0
-2.2211,6.9596,-1.3764,4.0,30.0,34230.0,7.434,254354842.0
-2.6059,8.1654,1.6149,56.0,31.0,34230.0,8.722,254354842.0
-0.69393,2.1982,-1.367,7.0,0.0,34248.0,2.68,254354842.0
-2.3949,7.5863,-1.307,0.0,1.0,34248.0,8.062,254354842.0
-0.73381,2.3245,-1.3696,3.0,2.0,34248.0,2.796,254354842.0
-2.4004,7.6038,-1.1206,0.0,3.0,34248.0,8.052,254354842.0
-0.77348,2.4502,-1.3662,3.0,4.0,34248.0,2.91,254354842.0
-2.5762,8.1607,-1.0008,45.0,5.0,34248.0,8.616,254354842.0
-0.81725,2.5888,-1.3636,4.0,6.0,34248.0,3.038,254354842.0
-2.5765,8.1618,-0.7985,59.0,7.0,34248.0,8.596,254354842.0
-0.87071,2.7582,-1.3691,3.0,8.0,34248.0,3.2,254354842.0
-2.5736,8.1525,-0.59781,61.0,9.0,34248.0,8.57,254354842.0
-0.92569,2.9324,-1.3691,5.0,10.0,34248.0,3.366,254354842.0
-2.5705,8.1426,-0.3982,70.0,11.0,34248.0,8.548,254354842.0
-0.99001,3.1361,-1.3736,4.0,12.0,34248.0,3.564,254354842.0
-2.5732,8.1512,-0.19845,80.0,13.0,34248.0,8.55,254354842.0
-1.0589,3.3542,-1.3735,4.0,14.0,34248.0,3.776,254354842.0
-2.5757,8.1591,0.0,65.0,15.0,34248.0,8.556,254354842.0
-1.1332,3.5898,-1.3701,6.0,16.0,34248.0,4.006,254354842.0
-2.5786,8.1683,0.19887,75.0,17.0,34248.0,8.568,254354842.0
-1.2224,3.8721,-1.372,4.0,18.0,34248.0,4.286,254354842.0
-2.5759,8.1598,0.39903,59.0,19.0,34248.0,8.566,254354842.0
-1.3213,4.1857,-1.3696,7.0,20.0,34248.0,4.598,254354842.0
-2.5724,8.1487,0.59753,37.0,21.0,34248.0,8.566,254354842.0
-1.4423,4.5687,-1.3738,7.0,22.0,34248.0,4.984,254354842.0
-2.5777,8.1656,0.79887,70.0,23.0,34248.0,8.6,254354842.0
-1.5767,4.9945,-1.3711,7.0,24.0,34248.0,5.414,254354842.0
-2.581,8.1759,1.0026,67.0,25.0,34248.0,8.632,254354842.0
-1.7412,5.5156,-1.3704,2.0,26.0,34248.0,5.944,254354842.0
-2.5792,8.1704,1.2041,54.0,27.0,34248.0,8.652,254354842.0
-1.9434,6.1563,-1.3722,6.0,28.0,34248.0,6.6,254354842.0
-2.5755,8.1584,1.4056,72.0,29.0,34248.0,8.67,254354842.0
-2.1975,6.961,-1.3753,4.0,30.0,34248.0,7.428,254354842.0
-2.5732,8.1511,1.6105,53.0,31.0,34248.0,8.698,254354842.0
-0.68574,2.1936,-1.363,9.0,0.0,34264.0,2.672,254354842.0
-2.3831,7.6231,-1.3122,0.0,1.0,34264.0,8.094,254354842.0
-0.73148,2.3399,-1.3774,3.0,2.0,34264.0,2.812,254354842.0
-0.764,2.4439,-1.3615,3.0,4.0,34264.0,2.9,254354842.0
-2.5475,8.1489,-0.99843,43.0,5.0,34264.0,8.596,254354842.0
-0.80949,2.5894,-1.3627,4.0,6.0,34264.0,3.036,254354842.0
-2.5466,8.1462,-0.79627,59.0,7.0,34264.0,8.572,254354842.0
-0.86246,2.7589,-1.3682,3.0,8.0,34264.0,3.198,254354842.0
-2.5455,8.1426,-0.59656,61.0,9.0,34264.0,8.552,254354842.0
-0.91805,2.9367,-1.3699,4.0,10.0,34264.0,3.368,254354842.0
-2.543,8.1345,-0.39745,74.0,11.0,34264.0,8.532,254354842.0
-0.9829,3.1441,-1.376,4.0,12.0,34264.0,3.57,254354842.0
-2.545,8.1412,-0.19803,80.0,13.0,34264.0,8.532,254354842.0
-1.0489,3.3554,-1.3728,4.0,14.0,34264.0,3.774,254354842.0
-2.5451,8.1414,0.0,60.0,15.0,34264.0,8.53,254354842.0
-1.126,3.6019,-1.3736,6.0,16.0,34264.0,4.016,254354842.0
-2.551,8.1602,0.1985,76.0,17.0,34264.0,8.552,254354842.0
-1.2115,3.8755,-1.372,4.0,18.0,34264.0,4.286,254354842.0
-2.5471,8.1479,0.3981,59.0,19.0,34264.0,8.546,254354842.0
-1.3085,4.1857,-1.3684,7.0,20.0,34264.0,4.594,254354842.0
-2.5437,8.1369,0.59614,39.0,21.0,34264.0,8.546,254354842.0
-1.4324,4.5819,-1.3765,4.0,22.0,34264.0,4.994,254354842.0
-2.5484,8.1519,0.79683,70.0,23.0,34264.0,8.578,254354842.0
-1.565,5.0063,-1.3731,7.0,24.0,34264.0,5.422,254354842.0
-2.551,8.1603,0.99983,67.0,25.0,34264.0,8.608,254354842.0
-1.7269,5.5241,-1.3714,2.0,26.0,34264.0,5.948,254354842.0
-2.5493,8.1548,1.2008,51.0,27.0,34264.0,8.628,254354842.0
-1.9262,6.1617,-1.3722,6.0,28.0,34264.0,6.6,254354842.0
-2.548,8.1505,1.403,76.0,29.0,34264.0,8.654,254354842.0
-2.1786,6.9689,-1.3757,4.0,30.0,34264.0,7.43,254354842.0
-2.5451,8.1414,1.6071,56.0,31.0,34264.0,8.68,254354842.0
-0.68012,2.1971,-1.364,9.0,0.0,34280.0,2.674,254354842.0
-2.3805,7.6901,-1.3226,0.0,1.0,34280.0,8.158,254354842.0
-0.71875,2.3219,-1.3657,3.0,2.0,34280.0,2.788,254354842.0
-0.75874,2.4511,-1.3643,3.0,4.0,34280.0,2.906,254354842.0
-2.5188,8.137,-0.99611,43.0,5.0,34280.0,8.576,254354842.0
-0.80331,2.5951,-1.3645,4.0,6.0,34280.0,3.04,254354842.0
-2.518,8.1342,-0.79441,59.0,7.0,34280.0,8.552,254354842.0
-0.85476,2.7613,-1.3682,3.0,8.0,34280.0,3.198,254354842.0
-2.5157,8.1268,-0.59488,61.0,9.0,34280.0,8.528,254354842.0
-0.91146,2.9445,-1.3723,5.0,10.0,34280.0,3.374,254354842.0
-2.5132,8.1187,-0.39633,70.0,11.0,34280.0,8.508,254354842.0
-0.97193,3.1398,-1.3729,4.0,12.0,34280.0,3.562,254354842.0
-2.5158,8.1272,-0.19752,80.0,13.0,34280.0,8.51,254354842.0
-1.0385,3.3547,-1.3713,3.0,14.0,34280.0,3.77,254354842.0
-2.5171,8.1313,0.0,65.0,15.0,34280.0,8.512,254354842.0
-1.1104,3.5871,-1.3667,4.0,16.0,34280.0,3.996,254354842.0
-2.5205,8.1425,0.1979,76.0,17.0,34280.0,8.526,254354842.0
-1.2013,3.8807,-1.3727,4.0,18.0,34280.0,4.288,254354842.0
-2.5155,8.1263,0.3967,56.0,19.0,34280.0,8.516,254354842.0
-1.2991,4.1966,-1.3708,8.0,20.0,34280.0,4.602,254354842.0
-2.5145,8.123,0.5946,41.0,21.0,34280.0,8.524,254354842.0
-1.4201,4.5877,-1.3771,3.0,22.0,34280.0,4.996,254354842.0
-2.5191,8.138,0.79478,71.0,23.0,34280.0,8.556,254354842.0
-1.5476,4.9996,-1.3701,6.0,24.0,34280.0,5.41,254354842.0
-2.5259,8.1598,0.9989,72.0,25.0,34280.0,8.6,254354842.0
-1.7144,5.5382,-1.3737,2.0,26.0,34280.0,5.958,254354842.0
-2.5207,8.143,1.198,54.0,27.0,34280.0,8.608,254354842.0
-1.9119,6.1764,-1.3743,7.0,28.0,34280.0,6.61,254354842.0
-2.52,8.1406,1.4001,72.0,29.0,34280.0,8.636,254354842.0
-2.1585,6.9731,-1.3753,4.0,30.0,34280.0,7.428,254354842.0
-2.5148,8.124,1.6023,56.0,31.0,34280.0,8.654,254354842.0
-0.67247,2.1941,-1.3609,10.0,0.0,34296.0,2.668,254355395.0
-2.3688,7.7288,-1.3281,0.0,1.0,34296.0,8.192,254355395.0
-0.71584,2.3356,-1.3725,3.0,2.0,34296.0,2.802,254355395.0
-0.75189,2.4532,-1.3643,3.0,4.0,34296.0,2.906,254355395.0
-2.4914,8.1288,-0.99425,43.0,5.0,34296.0,8.56,254355395.0
-0.79606,2.5973,-1.3645,4.0,6.0,34296.0,3.04,254355395.0
-2.49,8.1241,-0.79274,56.0,7.0,34296.0,8.534,254355395.0
-0.84704,2.7636,-1.3682,3.0,8.0,34296.0,3.198,254355395.0
-2.4877,8.1166,-0.59363,55.0,9.0,34296.0,8.51,254355395.0
-0.90484,2.9522,-1.3748,5.0,10.0,34296.0,3.38,254355395.0
-2.484,8.1047,-0.39531,74.0,11.0,34296.0,8.486,254355395.0
-0.96587,3.1513,-1.3767,4.0,12.0,34296.0,3.572,254355395.0
-2.4878,8.117,-0.19711,80.0,13.0,34296.0,8.492,254355395.0
-1.0291,3.3576,-1.3713,3.0,14.0,34296.0,3.77,254355395.0
-2.4897,8.123,0.0,65.0,15.0,34296.0,8.496,254355395.0
-1.1026,3.5974,-1.3694,6.0,16.0,34296.0,4.004,254355395.0
-2.4907,8.1266,0.19734,76.0,17.0,34296.0,8.502,254355395.0
-1.1899,3.8822,-1.372,4.0,18.0,34296.0,4.286,254355395.0
-2.487,8.1142,0.39577,56.0,19.0,34296.0,8.496,254355395.0
-1.2862,4.1966,-1.3696,9.0,20.0,34296.0,4.598,254355395.0
-2.4854,8.109,0.59307,41.0,21.0,34296.0,8.502,254355395.0
-1.4051,4.5843,-1.3749,3.0,22.0,34296.0,4.988,254355395.0
-2.49,8.1241,0.79274,65.0,23.0,34296.0,8.534,254355395.0
-1.5337,5.0039,-1.3701,7.0,24.0,34296.0,5.41,254355395.0
-2.4926,8.1326,0.99471,75.0,25.0,34296.0,8.564,254355395.0
-1.6949,5.5299,-1.3704,2.0,26.0,34296.0,5.944,254355395.0
-2.4904,8.1254,1.1944,54.0,27.0,34296.0,8.582,254355395.0
-1.8895,6.1649,-1.3706,6.0,28.0,34296.0,6.592,254355395.0
-2.4897,8.1231,1.3959,76.0,29.0,34296.0,8.61,254355395.0
-2.1396,6.981,-1.3757,4.0,30.0,34296.0,7.43,254355395.0
-2.4858,8.1104,1.5982,50.0,31.0,34296.0,8.632,254355395.0
-0.66734,2.1992,-1.363,9.0,0.0,34312.0,2.672,254355395.0
-2.3661,7.7977,-1.3388,0.0,1.0,34312.0,8.258,254355395.0
-0.70932,2.3376,-1.3725,3.0,2.0,34312.0,2.802,254355395.0
-2.2762,7.5012,-1.1017,0.0,3.0,34312.0,7.916,254355395.0
-0.74607,2.4587,-1.3662,3.0,4.0,34312.0,2.91,254355395.0
-2.4607,8.1091,-0.991,43.0,5.0,34312.0,8.532,254355395.0
-0.78725,2.5944,-1.3618,4.0,6.0,34312.0,3.034,254355395.0
-2.4609,8.11,-0.7907,53.0,7.0,34312.0,8.512,254355395.0
-0.8388,2.7643,-1.3673,3.0,8.0,34312.0,3.196,254355395.0
-2.4592,8.1044,-0.59223,58.0,9.0,34312.0,8.49,254355395.0
-0.89288,2.9425,-1.3691,5.0,10.0,34312.0,3.366,254355395.0
-2.4556,8.0924,-0.39438,70.0,11.0,34312.0,8.466,254355395.0
-0.95438,3.1452,-1.3729,3.0,12.0,34312.0,3.562,254355395.0
-2.4576,8.0991,-0.1965,80.0,13.0,34312.0,8.466,254355395.0
-1.0213,3.3658,-1.3735,4.0,14.0,34312.0,3.776,254355395.0
-2.46,8.107,0.0,66.0,15.0,34312.0,8.472,254355395.0
-1.0936,3.604,-1.3708,6.0,16.0,34312.0,4.008,254355395.0
-2.4634,8.1182,0.19697,76.0,17.0,34312.0,8.486,254355395.0
-1.1785,3.8837,-1.3714,4.0,18.0,34312.0,4.284,254355395.0
-2.4596,8.1058,0.39503,64.0,19.0,34312.0,8.48,254355395.0
-1.2762,4.2056,-1.3714,9.0,20.0,34312.0,4.604,254355395.0
-2.4569,8.0968,0.59167,41.0,21.0,34312.0,8.482,254355395.0
-1.3945,4.5955,-1.3771,3.0,22.0,34312.0,4.996,254355395.0
-2.4609,8.11,0.7907,71.0,23.0,34312.0,8.512,254355395.0
-1.5236,5.0211,-1.3736,7.0,24.0,34312.0,5.424,254355395.0
-2.4641,8.1205,0.99239,75.0,25.0,34312.0,8.544,254355395.0
-1.6862,5.557,-1.376,3.0,26.0,34312.0,5.968,254355395.0
-2.4625,8.1153,1.1919,51.0,27.0,34312.0,8.564,254355395.0
-1.8757,6.1814,-1.373,6.0,28.0,34312.0,6.604,254355395.0
-2.4595,8.1055,1.3916,76.0,29.0,34312.0,8.584,254355395.0
-2.1218,6.9926,-1.3768,4.0,30.0,34312.0,7.436,254355395.0
-2.4603,8.1079,1.5964,56.0,31.0,34312.0,8.622,254355395.0
-0.6613,2.2028,-1.364,9.0,0.0,34329.0,2.674,254355395.0
-2.3322,7.7687,-1.3326,0.0,1.0,34329.0,8.22,254355395.0
-0.70188,2.338,-1.3715,3.0,2.0,34329.0,2.8,254355395.0
-0.73623,2.4524,-1.3615,3.0,4.0,34329.0,2.9,254355395.0
-2.4303,8.0955,-0.98844,40.0,5.0,34329.0,8.51,254355395.0
-0.77903,2.595,-1.3609,4.0,6.0,34329.0,3.032,254355395.0
-2.4317,8.1001,-0.78902,53.0,7.0,34329.0,8.494,254355395.0
-0.83163,2.7702,-1.3691,3.0,8.0,34329.0,3.2,254355395.0
-2.4283,8.0887,-0.59056,55.0,9.0,34329.0,8.466,254355395.0
-0.88572,2.9504,-1.3715,5.0,10.0,34329.0,3.372,254355395.0
-2.4247,8.0767,-0.39326,67.0,11.0,34329.0,8.442,254355395.0
-0.94611,3.1515,-1.3744,4.0,12.0,34329.0,3.566,254355395.0
-2.4278,8.0872,-0.19604,80.0,13.0,34329.0,8.446,254355395.0
-1.0108,3.367,-1.3728,4.0,14.0,34329.0,3.774,254355395.0
-2.4279,8.0874,0.0,65.0,15.0,34329.0,8.444,254355395.0
-1.0824,3.6054,-1.3701,6.0,16.0,34329.0,4.006,254355395.0
-2.4324,8.1025,0.19641,75.0,17.0,34329.0,8.462,254355395.0
-1.1691,3.8944,-1.3739,4.0,18.0,34329.0,4.292,254355395.0
-2.4293,8.092,0.394,62.0,19.0,34329.0,8.458,254355395.0
-1.262,4.2039,-1.3696,6.0,20.0,34329.0,4.598,254355395.0
-2.4283,8.0887,0.59056,44.0,21.0,34329.0,8.466,254355395.0
-1.3786,4.5923,-1.3749,3.0,22.0,34329.0,4.988,254355395.0
-2.4317,8.1001,0.78902,71.0,23.0,34329.0,8.494,254355395.0
-1.5043,5.0108,-1.3696,6.0,24.0,34329.0,5.408,254355395.0
-2.4349,8.1107,0.9903,75.0,25.0,34329.0,8.526,254355395.0
-1.6664,5.5508,-1.3732,2.0,26.0,34329.0,5.956,254355395.0
-2.4322,8.1017,1.1888,56.0,27.0,34329.0,8.542,254355395.0
-1.8551,6.1794,-1.3714,6.0,28.0,34329.0,6.596,254355395.0
-2.4309,8.0976,1.389,76.0,29.0,34329.0,8.568,254355395.0
-2.0994,6.9932,-1.3757,4.0,30.0,34329.0,7.43,254355395.0
-2.4289,8.0907,1.5916,50.0,31.0,34329.0,8.596,254355395.0
-0.65193,2.1967,-1.3589,8.0,0.0,34347.0,2.664,254355395.0
-2.3196,7.8158,-1.3394,0.0,1.0,34347.0,8.262,254355395.0
